,distance ebtda-margin and price,distance gross-profit-margin and price,distance cogs-margin and price,distance eps-earnings-per-share-diluted and price,distance all-fundamental-variables and price,price-pairs
SHBI_TCX,0.798149644269935,,,,,
EBTC_GLBZ,0.79804214145718,,,,,
INTU_MTCH,0.7980400924717611,,,,,
EA_SHBI,0.7979410091382887,,,,,
NFLX_PEBO,0.79793429892032,,,,,
INTU_ONB,0.7978637712635999,,,,,
DHIL_SCVL,0.7975933230585001,,,,,
GOOGL_PEBO,0.7975821417729011,,,,,
INCY_TRST,0.7975448948774636,,,,,
BFIN_BLKB,0.7975087137145623,,,,,
EA_TRST,0.7974774134852036,,,,,
INCY_LARK,0.7972338339535141,,,,,
EXEL_NWFL,0.7970889463394571,,,,,
CWCO_SMCI,0.7968606929976497,,,,,
NATH_TRMK,0.7968304558134193,,,,,
OFLX_SMTC,0.7967086609172422,,,,,
INCY_NATH,0.7965042532806048,,,,,
LMAT_NTRS,0.7962458741628365,,,,,
OFLX_SHBI,0.7960977520399067,,,,,
ARWR_HSKA,0.7960866133300202,0.7960866133300202,0.7960866133300202,0.7960866133300202,0.7960866133300202,0.7960866133300202
LKQ_UBOH,0.79603709333029,,,,,
GLBZ_THRM,0.7959501222233978,,,,,
FEIM_HAIN,0.7958566814009024,,,,,
FNLC_TCX,0.7955616112733996,,,,,
EA_VICR,0.795474337744178,,,,,
CPSS_FELE,0.7953541511695098,,,,,
AUB_HAFC,0.7951304537777438,,,,,
EA_TRMK,0.7950786188477345,,,,,
EXLS_PCYO,0.7950248847197428,,,,,
EXLS_LARK,0.7949482262106121,,,,,
CGO_EML,0.7948860468935045,,,,,
COHR_LMAT,0.7948490081877881,,,,,
ECPG_SCVL,0.7943585598103725,,,,,
NFLX_PFC,0.7943409578635213,,,,,
CIVB_SLM,0.7942862031463834,,,,,
ITIC_VICR,0.7939049526025086,,,,,
AUB_GOOGL,0.7938447125992503,,,,,
LARK_SHBI,0.7937141443562069,,,,,
BECN_NVDA,0.7936869070379464,,,,,
NTRS_SLM,0.7934478136525783,,,,,
CGO_NSIT,0.7934038229310291,,,,,
AGNC_SMTC,0.7932179750309986,,,,,
AUB_PSEC,0.7931284897657997,,,,,
PFC_SCVL,0.7930368554657202,,,,,
SHEN_TREE,0.7929730898425776,,,,,
AUB_IMKTA,0.7929643916435577,,,,,
AGNC_TRMK,0.7929345799769976,,,,,
HBNC_NWFL,0.7929341760088916,,,,,
BGCP_EBTC,0.7928412937586401,,,,,
CIVB_EXEL,0.7926499156074036,,,,,
EFSC_FELE,0.7926035649305723,,,,,
CALM_CBSH,0.7925969666043451,,,,,
OXSQ_PFC,0.7924782680524147,,,,,
EXLS_OFLX,0.792376182616173,,,,,
CALM_HBNC,0.7923334360368628,,,,,
ECPG_PSEC,0.7922682421064535,,,,,
ARWR_COHR,0.7919999180296239,,,,,
EBTC_EML,0.7919523641204805,,,,,
HSKA_NSIT,0.7919273125229712,,,,,
BRKL_CCOI,0.7916172575837972,,,,,
CIVB_IMKTA,0.7915853506310961,,,,,
ARAY_DAKT,0.7914736653458312,,,,,
AGNC_ESLT,0.7908191337704125,,,,,
DHIL_PCYO,0.7908108123791939,,,,,
FBIZ_TRST,0.7908021031055782,,,,,
EFSC_HAFC,0.7907857641631696,,,,,
FBIZ_GOOGL,0.7906943944461278,,,,,
BECN_NSIT,0.7903109567700993,,,,,
EFSC_OXSQ,0.7902600398927774,,,,,
ECPG_NSYS,0.7900031074014688,,,,,
HSKA_SHBI,0.7899352703167241,,,,,
PCYO_SSB,0.7898588004869548,,,,,
CHI_EBTC,0.7898125199603607,,,,,
BLKB_CCOI,0.7897240614867242,,,,,
AGNC_COHR,0.7897215367975677,,,,,
CCOI_NSYS,0.7895824552781572,,,,,
PLXS_SSB,0.7895349916697197,,,,,
AGNC_CARE,0.7894594374190359,,,,,
EA_EML,0.7893738134332225,,,,,
SSB_THRM,0.7893526809961431,,,,,
CHI_EFSC,0.7893224424382177,,,,,
FBIZ_NTRS,0.7891443235126421,,,,,
CALM_ESLT,0.7891199095876671,,,,,
CIVB_PSEC,0.7889972726851421,,,,,
EFSC_EXEL,0.7888594521753588,,,,,
AUB_WNEB,0.7887600618181769,,,,,
MTCH_THRM,0.7887474461959557,,,,,
HAFC_WNEB,0.7887033411915072,,,,,
AGNC_BGCP,0.788586980481163,,,,,
EA_SCVL,0.7884281391357097,,,,,
BRKL_HAFC,0.7883973231017402,,,,,
SHBI_SHEN,0.7881803994947789,,,,,
FELE_UBOH,0.788180373181814,,,,,
SLM_VICR,0.788131575830785,,,,,
DHIL_HSKA,0.7880140546805967,0.7880140546805967,0.7880140546805967,0.7880140546805967,0.7880140546805967,0.7880140546805967
CHI_ECPG,0.7879848216554309,0.7879848216554309,0.7879848216554309,0.7879848216554309,0.7879848216554309,0.7879848216554309
NSIT_SMCI,0.7879786508861859,,,,,
CCOI_COHR,0.7879525188035916,,,,,
SSB_WERN,0.7874788904635119,,,,,
FCCO_HAFC,0.7874308479398644,,,,,
CHI_FBIZ,0.7872897167797795,,,,,
BOKF_NFLX,0.7871770660305579,,,,,
AROW_FBIZ,0.7871370661776192,,,,,
BOKF_HSKA,0.7870779107806382,,,,,
CHI_PFC,0.7870222889716613,,,,,
CCOI_NVDA,0.7870003157598037,,,,,
SHBI_TRST,0.7865965242775492,,,,,
BLKB_PCYO,0.7864191294797606,,,,,
AGNC_MTCH,0.7861000676130107,,,,,
HBNC_WERN,0.7859968326754493,,,,,
APTO_THMO,0.7859894213915772,,,,,
INCY_PFC,0.7859396209024794,,,,,
ECPG_PRFT,0.7859262691574643,,,,,
ICFI_VICR,0.7859243263546813,,,,,
LMAT_NSYS,0.7859172059333337,,,,,
EBTC_LMAT,0.7858785334167989,,,,,
NWFL_SSB,0.7857985586828995,,,,,
CWCO_PLXS,0.7856586549374055,,,,,
HSKA_SLM,0.7855012298833229,,,,,
CGO_FCCO,0.785420891622858,,,,,
HAFC_TRMK,0.7853898101946509,,,,,
DAKT_REED,0.7852690380772527,,,,,
CERS_PRAA,0.7851567190727792,,,,,
BOKF_CARE,0.7851130918482674,,,,,
BFIN_FCCO,0.7850926402553668,,,,,
ECPG_WERN,0.7847340942307571,,,,,
AROW_CALM,0.784676795957809,,,,,
CGO_PSEC,0.784485906335385,,,,,
ESLT_SHEN,0.7844724039653758,,,,,
AGNC_OXSQ,0.7843342011776756,,,,,
AUB_SCVL,0.7842637327118125,,,,,
AUB_FELE,0.7842272264922598,,,,,
AROW_BLKB,0.7841838804070836,,,,,
SHEN_SSB,0.783956299752055,,,,,
FBIZ_HBNC,0.7839422092922037,,,,,
OFLX_PRFT,0.7838448781693593,,,,,
CARE_FBIZ,0.7836148358577106,,,,,
SBUX_TRMK,0.7836135178527598,,,,,
AGNC_THRM,0.783603298916622,,,,,
PEBO_SCVL,0.7833086316637787,,,,,
LKQ_NTRS,0.783197735402878,,,,,
ITIC_OXSQ,0.7831817491054646,,,,,
BRKL_HSKA,0.7830918121531465,,,,,
BFIN_CARE,0.7828115102012052,,,,,
NTRS_WNEB,0.7826899974212583,,,,,
FCCO_OXSQ,0.7824511759962027,,,,,
BGCP_ONB,0.7824473791350633,,,,,
AROW_PLXS,0.7822994328767183,,,,,
CIVB_SCVL,0.7822832056126101,,,,,
BGCP_NWFL,0.7821709803102478,,,,,
BECN_NATH,0.7821622988071477,,,,,
EFSC_NSIT,0.7817476221834271,,,,,
BGCP_UBOH,0.7811897871801988,,,,,
AEHL_COMS,0.7808177918176209,,,,,
FCCO_INCY,0.7807923609179734,,,,,
BFIN_INCY,0.7807327160146013,,,,,
CGO_EFSC,0.780711548326225,,,,,
CALM_TRMK,0.7807102539567128,,,,,
EML_EXEL,0.7806961372588053,,,,,
SHEN_TRST,0.7806224151128438,,,,,
BRKL_ESLT,0.7804589344752052,,,,,
CGO_EBTC,0.7804051217943264,,,,,
BOSC_PALI,0.7803748335653142,,,,,
BOKF_NSYS,0.7800058215738026,,,,,
EA_EXEL,0.7798915196735271,,,,,
ARWR_THRM,0.7798731162863661,,,,,
CCOI_SHBI,0.7798188860276501,,,,,
AGNC_GLBZ,0.7797642185484356,,,,,
DHIL_OFLX,0.7797357552388905,,,,,
FCCO_SLM,0.7797051302717162,,,,,
FBIZ_SCVL,0.7796440004600467,,,,,
RRGB_STGW,0.7796356517246192,,,,,
COHR_NTRS,0.779523489420597,,,,,
EFSC_NFLX,0.7794961261126919,,,,,
LKQ_NFLX,0.7794323013634195,,,,,
CBSH_MTCH,0.7793234087994911,,,,,
EBTC_INTU,0.7792119674116791,,,,,
SLM_SSB,0.7792054603151708,,,,,
BGCP_TREE,0.7791037639321635,,,,,
LMAT_PFC,0.77909006140096,,,,,
ARAY_STGW,0.7790491328076296,,,,,
LKQ_PFC,0.778926302689542,,,,,
EBTC_OFLX,0.7787803780770268,,,,,
ITIC_PRFT,0.7783703810630382,,,,,
GLBZ_SSB,0.7783099676012375,,,,,
AEHL_DGLY,0.7782800244351026,,,,,
OFLX_PSEC,0.7781991994464665,,,,,
LARK_NSIT,0.7781696559541345,,,,,
CBSH_COHR,0.7780547263227958,,,,,
NSIT_ONB,0.7775635445043548,,,,,
NTRS_PSEC,0.7773488818033526,,,,,
BLKB_HSKA,0.7773226358158253,,,,,
FBIZ_HFWA,0.777219137956672,,,,,
AGNC_TRST,0.7771625610241965,,,,,
PSEC_UBOH,0.7769937420563087,,,,,
CIVB_INTU,0.7766213236754113,,,,,
DHIL_NWFL,0.77648838458707,,,,,
ARWR_GOOGL,0.7763994133697121,,,,,
SCVL_SHBI,0.77602341837358,,,,,
AGNC_ICFI,0.7758051281318241,,,,,
COHR_SHEN,0.7756245047125497,,,,,
SCVL_SMTC,0.7754770544686389,,,,,
LMAT_VICR,0.7754676203103268,,,,,
ALLT_JVA,0.7751856102021978,,,,,
NSIT_PEBO,0.7751345284069918,,,,,
COHR_CSWC,0.7751152886170003,,,,,
PCYO_SMTC,0.7750189081115653,,,,,
FCCO_IMKTA,0.7748965621765106,,,,,
NFLX_NVDA,0.7748819272020686,,,,,
FCCO_NFLX,0.7748640346523218,,,,,
HAFC_LARK,0.7748049828363142,,,,,
BGCP_EA,0.7746864113988662,,,,,
CCOI_TCX,0.7746664924322678,,,,,
PFC_SLM,0.774605731064652,,,,,
BECN_CPSS,0.7741223217677049,,,,,
CPLP_REED,0.7740304672015943,,,,,
NTRS_SMTC,0.7740044769416298,,,,,
NVDA_SBUX,0.7739877879732199,,,,,
FCCO_GOOGL,0.773676515592218,,,,,
BRKL_OFLX,0.773673819572721,,,,,
BOSC_GEOS,0.7736485762699492,,,,,
CERS_HAIN,0.7731979686029592,,,,,
MTCH_SHEN,0.7729611030819556,,,,,
AGNC_GOOGL,0.7729065449697301,,,,,
CIVB_EXLS,0.7728036878391973,,,,,
BGCP_DHIL,0.7727213604444676,0.7727213604444676,0.7727213604444676,0.7727213604444676,0.7727213604444676,0.7727213604444676
DHIL_INCY,0.7724964336498045,,,,,
SBUX_SHBI,0.772442862020162,,,,,
AUB_GLBZ,0.7723942025676511,,,,,
BLKB_CBSH,0.7723462065872674,,,,,
CGO_SHBI,0.7722496852475328,,,,,
BLKB_WNEB,0.7722192288494653,,,,,
FBIZ_HAFC,0.7720833812911442,,,,,
NSIT_VICR,0.7718560580747791,,,,,
THMO_USAU,0.7718068740102744,,,,,
HAFC_PFC,0.771751958081971,,,,,
DHIL_NFLX,0.7716901294245824,,,,,
IMKTA_PEBO,0.7716467783775636,,,,,
FCCO_PSEC,0.7715281818916179,,,,,
GOOGL_PFC,0.7713721142198129,,,,,
PEBO_SHBI,0.7713574169308135,,,,,
AROW_THRM,0.7713462700704014,,,,,
CGO_GLBZ,0.771328099567031,,,,,
OFLX_SSB,0.7712786513805151,,,,,
CCOI_HFWA,0.7712365748772011,,,,,
CHI_FCCO,0.7711987074650453,,,,,
CCOI_MTCH,0.7711468146216706,,,,,
OFLX_TRMK,0.7711113818747255,,,,,
NFLX_SHBI,0.7710916173884048,,,,,
LKQ_OFLX,0.7709595060397397,,,,,
CPSS_NSYS,0.7709419504125272,,,,,
TCX_TRMK,0.7707342660406311,,,,,
BECN_BOKF,0.7706495344575689,,,,,
CARE_ITIC,0.7705693889622448,,,,,
NSYS_NVDA,0.7705199330283103,,,,,
MTCH_WERN,0.7705089904734732,,,,,
CIVB_HAFC,0.7704694014785577,,,,,
INTU_PEBO,0.7702739933012099,,,,,
BRKL_SBUX,0.7702465210028263,,,,,
ARWR_PLXS,0.7701167944174894,,,,,
BLKB_LMAT,0.7700684819701602,,,,,
AGNC_LMAT,0.7700576551052859,,,,,
BECN_EXLS,0.7699382374233577,,,,,
NWFL_WNEB,0.7698579279021026,,,,,
TCX_TRST,0.7698439046402413,,,,,
GVP_USAU,0.7697210168930207,,,,,
LARK_OXSQ,0.7696873223458215,,,,,
CALM_CCOI,0.7696593582154108,,,,,
COMS_JAKK,0.7695396681924669,,,,,
NWFL_UBOH,0.7695156975191901,,,,,
SHEN_TRMK,0.7693702833831997,,,,,
CPSS_IMKTA,0.7692340697491189,,,,,
AUB_OXSQ,0.7689779432295798,,,,,
BOSC_THMO,0.768837780960449,,,,,
FBIZ_UBOH,0.7687235654747334,,,,,
SBUX_TCX,0.7686234710151132,,,,,
EXEL_TRST,0.768467828015245,,,,,
ARWR_CSWC,0.768434699091794,0.768434699091794,0.768434699091794,0.768434699091794,0.768434699091794,0.768434699091794
AGNC_PLXS,0.7680211420402924,,,,,
PFC_PSEC,0.7679219336114703,,,,,
EXLS_FCCO,0.7678091826156219,,,,,
OXSQ_PCYO,0.7677147756538588,,,,,
NATH_SLM,0.7676922342358772,,,,,
MTCH_NTRS,0.7676768378251813,,,,,
CCOI_TRST,0.7675261201745168,,,,,
HSKA_PSEC,0.7674651149519519,,,,,
NVDA_SCVL,0.7674117790811944,,,,,
TRMK_WERN,0.7673017025890739,,,,,
CALM_SBUX,0.7672554839287966,,,,,
FELE_NATH,0.7672174388114319,,,,,
BRKL_EXEL,0.7671094468429336,,,,,
ESLT_TRMK,0.7668846502961919,,,,,
CBSH_PRFT,0.7666711932408944,,,,,
GOOGL_MTCH,0.7666507159094563,,,,,
EBTC_FELE,0.7665422537680096,,,,,
ESLT_HFWA,0.7664071464020977,,,,,
SSB_TCX,0.7662865033773768,,,,,
APTO_DGLY,0.7661820349140808,,,,,
BGCP_FNLC,0.7661244573934175,,,,,
JVA_UNAM,0.7660041503746973,,,,,
AROW_OXSQ,0.765957704392285,,,,,
AUB_INTU,0.7659068308828879,,,,,
EML_WNEB,0.7658804302575828,,,,,
CARE_PCYO,0.7658593047289717,,,,,
HAFC_ONB,0.7658469971150696,,,,,
CALM_LKQ,0.7658136495308151,,,,,
MULN_REED,0.7657031243162,,,,,
CCOI_EML,0.7656362114156962,,,,,
COHR_FELE,0.7656294942219178,,,,,
ICFI_SHBI,0.7655245786807333,,,,,
FBIZ_PCYO,0.76549577090305,,,,,
COHR_THRM,0.7654869820499518,,,,,
EBTC_NFLX,0.7654536660819693,,,,,
HBNC_SCVL,0.7653116625881355,,,,,
ALLT_GEOS,0.7652682832511766,,,,,
BRKL_PLXS,0.7651936149440328,,,,,
CIVB_INCY,0.764976929850713,,,,,
EFSC_INTU,0.7649702159832116,,,,,
IMKTA_PFC,0.7649221943671725,,,,,
PLXS_TRST,0.76470583298146,,,,,
BRKL_CALM,0.7646653211817753,,,,,
CALM_IMKTA,0.76448462933167,,,,,
CIVB_FELE,0.7644483200101226,,,,,
CWCO_FELE,0.76440062794043,,,,,
JAKK_SYPR,0.7643600357121746,,,,,
BFIN_CIVB,0.7643434848764786,,,,,
HBNC_NFLX,0.7640491853798715,,,,,
ONB_WNEB,0.7639327291255285,,,,,
AROW_HAFC,0.7639035080103993,,,,,
TCX_VICR,0.7638840372705837,,,,,
HAFC_NATH,0.7638644609883776,,,,,
BFIN_NATH,0.7638266633713012,,,,,
LWLG_VICR,0.7637425764456506,,,,,
FNLC_OXSQ,0.7633415473776511,,,,,
CARE_SHEN,0.7632708081365116,,,,,
CARE_CBSH,0.7631336113991667,,,,,
EML_SSB,0.763122091524304,,,,,
GLBZ_HSKA,0.7630799753749663,,,,,
FBIZ_INTU,0.7630731153216617,,,,,
CPSS_PRFT,0.7630711000581494,,,,,
NWFL_SHBI,0.7630224361161745,,,,,
SHBI_WERN,0.7629736526080171,,,,,
AGNC_INTU,0.7629227879827696,,,,,
GLBZ_SCVL,0.7627944750950486,,,,,
BFIN_HBNC,0.7627650277216194,,,,,
NATH_NSIT,0.7626245937154834,,,,,
EFSC_SCVL,0.7624203965061058,,,,,
BFIN_CALM,0.7623896367281374,,,,,
NTGR_TREE,0.7620838473359886,,,,,
INCY_UAL,0.7619829171913269,,,,,
CSWC_SHBI,0.7619534421129496,,,,,
BLKB_HAFC,0.7619518029702491,,,,,
EXEL_NTRS,0.7619504128694408,,,,,
HFWA_PLXS,0.7619191537754533,,,,,
EA_MTCH,0.7617371638841767,,,,,
ARWR_SCVL,0.7616063648309824,,,,,
ICFI_TRMK,0.7615903528147038,,,,,
ESLT_TRST,0.7613279646768495,,,,,
TCX_WERN,0.7612815362842629,,,,,
MTCH_SCVL,0.7611938669157771,,,,,
BLKB_TRMK,0.7611433002423034,,,,,
BFIN_PFC,0.7606306987830049,,,,,
AUB_EXLS,0.7606139922442562,,,,,
GOOGL_SHBI,0.7605462178812258,,,,,
NSIT_NWFL,0.7604534678607193,,,,,
COHR_PLXS,0.7603093517404529,,,,,
PCYO_TRST,0.7601808416650451,,,,,
BECN_PSEC,0.7597914265030732,,,,,
EFSC_INCY,0.7597021979231072,,,,,
NATH_OXSQ,0.7596635261187574,,,,,
SHEN_SMTC,0.7596162751129066,,,,,
EXLS_VICR,0.7594425772047854,,,,,
BECN_GOOGL,0.7593301400283665,,,,,
BLKB_FBIZ,0.7591255639623964,,,,,
ESLT_HBNC,0.7590858535631608,,,,,
AROW_HSKA,0.7588380537094527,,,,,
ARWR_EA,0.7587542384235281,,,,,
AUB_EXEL,0.758706799486062,,,,,
AROW_BGCP,0.7586312671909915,,,,,
CSWC_SHEN,0.7586231553696687,,,,,
EXLS_NWFL,0.7586057853937379,,,,,
NATH_OFLX,0.7584447903133562,,,,,
CARE_CCOI,0.7583829999373028,,,,,
CERS_GLBZ,0.7582091245443547,,,,,
CGO_EXLS,0.7580065797331382,,,,,
EML_NATH,0.7578197376763799,,,,,
HAIN_RRGB,0.7578034355890311,,,,,
OXSQ_TRMK,0.7577081750123674,,,,,
BOSC_SYPR,0.7576081197217236,,,,,
FNLC_WNEB,0.7575561825527182,,,,,
EBTC_EXLS,0.757484123994273,,,,,
IMKTA_PCYO,0.7574438228098251,,,,,
BOKF_HAFC,0.7573618361446828,,,,,
HAFC_PEBO,0.7573288349674726,,,,,
HAFC_HFWA,0.757279529526864,,,,,
BECN_ITIC,0.7571887094674143,,,,,
HFWA_SBUX,0.7571566554873659,,,,,
INTU_SHBI,0.7570017809762466,,,,,
MHLD_RRGB,0.7570005658420718,,,,,
LMAT_SSB,0.7569621999623157,,,,,
CHI_SHBI,0.7567251884784886,,,,,
BLKB_WERN,0.7566007713093181,,,,,
CPLP_DAKT,0.7563221280435891,,,,,
AROW_WERN,0.756141714150973,,,,,
BOKF_OXSQ,0.7561168529553842,,,,,
PRFT_UBOH,0.7560791871512357,,,,,
SHBI_VICR,0.7559878464595005,,,,,
HBNC_PLXS,0.7558886273633825,,,,,
FELE_NTRS,0.7556528516846228,,,,,
COHR_EXEL,0.7555323934329115,,,,,
AEHL_BOSC,0.7554287138880749,,,,,
SHBI_THRM,0.7554039158953797,,,,,
EA_PRFT,0.7553692317272718,,,,,
CIVB_OXSQ,0.7553583732994291,,,,,
BRKL_FBIZ,0.7552277721349221,,,,,
AROW_ESLT,0.7552036078898484,,,,,
DAKT_RRGB,0.7551822835122214,,,,,
HFWA_OXSQ,0.7551524326467791,,,,,
SHEN_THRM,0.7551303600921883,,,,,
REED_STGW,0.7550218563579767,,,,,
NWFL_OXSQ,0.7549815484437284,,,,,
NSYS_ULH,0.7548821302101553,,,,,
EXLS_PEBO,0.7548061139049357,,,,,
DHIL_SHBI,0.7547428243368522,,,,,
BGCP_HAFC,0.7546766871299505,,,,,
ESLT_EXEL,0.7546534440347666,,,,,
HOLI_INCY,0.7545318538443891,,,,,
NWFL_TCX,0.7544271189369105,,,,,
CCOI_CWCO,0.754340015233518,,,,,
CHI_SMTC,0.7542763291884415,,,,,
BECN_LARK,0.7541525931252038,,,,,
BRKL_OXSQ,0.7540243257414638,,,,,
BECN_FBIZ,0.7538955196906472,,,,,
FCCO_FELE,0.753844353172727,,,,,
AROW_BFIN,0.753816435814805,,,,,
ESLT_NSYS,0.7536516139696074,,,,,
LWLG_SLM,0.7535454682210928,,,,,
CSWC_HBNC,0.7535111811160933,,,,,
BLKB_SBUX,0.7534641406213505,,,,,
COHR_SCVL,0.7534521517656864,,,,,
INTU_PFC,0.7534357531387958,,,,,
ONB_OXSQ,0.7533850313274169,,,,,
BECN_CSWC,0.7532129727279978,,,,,
CALM_NTRS,0.7531854705506008,,,,,
BECN_IMKTA,0.7531833774150888,,,,,
SHBI_WNEB,0.7531763528235006,,,,,
CSWC_CWCO,0.7531734134478926,,,,,
ATEC_THMO,0.7530468794926996,,,,,
EXEL_PEBO,0.7528243500557414,,,,,
IMKTA_OFLX,0.7526808048785424,,,,,
PSEC_TRMK,0.7526164726489368,,,,,
EXEL_TREE,0.7525827241596883,,,,,
LARK_PRFT,0.7524698992140221,,,,,
SHEN_WERN,0.752410646926976,,,,,
PEBO_WNEB,0.7522459020356312,,,,,
ARWR_ICFI,0.7522365307550292,,,,,
ICFI_SSB,0.7522322170216038,,,,,
STKL_STRT,0.7520737488648859,,,,,
BOKF_WNEB,0.7517959921421296,,,,,
IMKTA_NATH,0.751782903441272,,,,,
CGO_DHIL,0.7517826223162825,0.7517826223162825,0.7517826223162825,0.7517826223162825,0.7517826223162825,0.7517826223162825
CSWC_SSB,0.7517621304260421,,,,,
AGNC_DHIL,0.7517200139535346,,,,,
FELE_NWFL,0.751636457293343,,,,,
EXEL_FNLC,0.7515567883626505,,,,,
DHIL_PRFT,0.7514173134094024,,,,,
AGNC_SCVL,0.7511396917716662,,,,,
CARE_ESLT,0.7510296138611274,,,,,
ESLT_VICR,0.7507946885224196,,,,,
ARWR_UBOH,0.7505245710826641,,,,,
CWCO_NATH,0.7503395021472568,,,,,
AGNC_EXEL,0.7502457034926697,,,,,
INCY_UBOH,0.7501135584227758,,,,,
CALM_PLXS,0.7496083328832019,,,,,
BLKB_LKQ,0.7495130807848853,,,,,
HBNC_SLM,0.7494651938249716,,,,,
COHR_ESLT,0.749376927817824,,,,,
IMKTA_NFLX,0.7493305622051362,,,,,
EXEL_NATH,0.7491551663672897,,,,,
NATH_UAL,0.7490722245498752,,,,,
AGNC_VICR,0.7490035562338392,,,,,
EML_NFLX,0.7488440403813352,,,,,
BECN_PLXS,0.7485448977271072,,,,,
CERS_FARO,0.7481949007430893,,,,,
HSKA_LKQ,0.7480447862738825,,,,,
DAKT_UNAM,0.7480285798782722,,,,,
EML_OXSQ,0.748001017101066,,,,,
CHI_HBNC,0.7479691557671829,,,,,
CPSS_NVDA,0.7478936125836688,,,,,
PSEC_SHBI,0.7478351696115086,,,,,
BFIN_SSB,0.7474926871774734,,,,,
CIVB_NSIT,0.7471795140418238,,,,,
BECN_WERN,0.7470833823770505,,,,,
CARE_INCY,0.747014085989318,,,,,
ARWR_PRFT,0.7468577925846931,,,,,
FNLC_PRFT,0.7468300399656533,,,,,
MVIS_THMO,0.7467312048497251,,,,,
IMKTA_NTRS,0.7466335413824049,,,,,
TCX_THRM,0.7464993849369667,,,,,
FNLC_HAFC,0.746446340986424,,,,,
FEIM_PRAA,0.7461848203437549,,,,,
CALM_UBOH,0.7458106035928785,,,,,
BECN_BLKB,0.745808965302405,,,,,
BRKL_WERN,0.7458058976262911,,,,,
AEHL_NXGN,0.7457812211729016,,,,,
AROW_ICFI,0.7456399642752568,,,,,
HBNC_LKQ,0.745608944327028,,,,,
CCOI_ECPG,0.7451232272395846,,,,,
IMKTA_LYTS,0.7450240539884246,,,,,
BFIN_EBTC,0.7448060951370448,,,,,
FCCO_SCVL,0.7445101519701117,,,,,
GLBZ_ITIC,0.7444658294144292,,,,,
IMKTA_SSB,0.7442124243886514,,,,,
ECPG_GOOGL,0.7441781057964557,,,,,
ECPG_IMKTA,0.7440637169900114,,,,,
EXEL_HSKA,0.7440391157306185,,,,,
NATH_THRM,0.7439332776104091,,,,,
IMKTA_TRMK,0.7437316097936757,,,,,
INCY_ONB,0.7436590160030723,,,,,
NFLX_NWFL,0.7435332916338513,,,,,
AGNC_FELE,0.7429564637152161,,,,,
SLM_TRMK,0.7429031288055827,,,,,
DHIL_NSYS,0.742850615130577,,,,,
CSWC_LWLG,0.7426574037698054,0.7426574037698054,0.7426574037698054,0.7426574037698054,0.7426574037698054,0.7426574037698054
NTRS_OXSQ,0.7425157887725056,,,,,
ICFI_SHEN,0.7424218757335143,,,,,
FKWL_MTCH,0.7423879294492806,,,,,
BECN_EA,0.7423544480739185,,,,,
CWCO_NWFL,0.7423020977640187,,,,,
CDXC_TREE,0.7420759274906311,,,,,
EXEL_PCYO,0.7420686403059616,,,,,
HSKA_NATH,0.7419033433647645,,,,,
CGO_SSB,0.7419014160144423,,,,,
BRKL_THRM,0.7417546428443703,,,,,
GLBZ_PEBO,0.7415929878610247,,,,,
CALM_LMAT,0.7414184807619217,,,,,
BRKL_CGO,0.741406088039373,,,,,
CWCO_NVDA,0.7412248630956738,,,,,
COMS_NXGN,0.7411694130209925,,,,,
AROW_GLBZ,0.74108698907502,,,,,
AROW_INCY,0.7409504268571975,,,,,
IMKTA_UBOH,0.7408236705000205,,,,,
AUB_NSIT,0.7405832846164603,,,,,
ARWR_NTRS,0.7405301416668499,,,,,
CALM_THRM,0.7403773596004302,,,,,
CHI_LWLG,0.740218086120049,0.740218086120049,0.740218086120049,0.740218086120049,0.740218086120049,0.740218086120049
INTU_SMTC,0.7401779652172564,,,,,
AROW_CGO,0.7400868943221836,,,,,
BLKB_CGO,0.7400557747295078,,,,,
GOOGL_NATH,0.7400398966344227,,,,,
CALM_ICFI,0.7399315821321789,,,,,
FARO_PRAA,0.7398727390830926,,,,,
EXEL_UBOH,0.7397946065899426,,,,,
EML_SBUX,0.7396903480678259,,,,,
ITIC_WNEB,0.7392935592219969,,,,,
CBSH_NSYS,0.7390638017623646,,,,,
FCCO_INTU,0.7390354665847809,,,,,
EXEL_ONB,0.7389283869344085,,,,,
FBIZ_PRFT,0.7389187512726325,,,,,
NATH_TCX,0.738875536064153,,,,,
HFWA_OFLX,0.7387865794380883,,,,,
OXSQ_SSB,0.7387295401110759,,,,,
BRKL_ICFI,0.7386585995992829,,,,,
THRM_TRMK,0.7381981120133153,,,,,
ARWR_FELE,0.738035535868531,,,,,
LARK_WNEB,0.7379843839334348,,,,,
ECPG_FBIZ,0.7379390871073537,,,,,
HSKA_SSB,0.7374743491461506,,,,,
LMAT_SHBI,0.7371796848527868,,,,,
ECPG_ULH,0.7371007594884322,,,,,
CWCO_EXLS,0.7370234522544739,,,,,
EML_SMTC,0.7367796355767805,,,,,
COHR_LARK,0.7366377100761105,,,,,
CHI_TCX,0.7366267437321808,,,,,
BRKL_INCY,0.736614564653214,,,,,
BECN_SMCI,0.7365943631444599,,,,,
BLKB_UAL,0.7363188660342523,,,,,
CSWC_ECPG,0.7362592108856844,0.7362592108856844,0.7362592108856844,0.7362592108856844,0.7362592108856844,0.7362592108856844
CPSS_FBIZ,0.7362544651337473,,,,,
BECN_CCOI,0.7362127840992146,,,,,
GLBZ_PCYO,0.7355882146477318,,,,,
